AE241500137993,SFPPLUS,C3_SS_EKA_NE8KM14_1,GigabitEthernet0/5/0,C3_SS_EKA_NE8KM14_1 10GE0/5/0-to-C3_SS_EKA_NE8K_1 10GE0/5/3,Ethernet,-2.85,--,,Normal,-1,-9.9,-3.01,--,,Normal,-1,-7.3,MultiMode,10000,850,400,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-552,--,--,34060494-002,10GBase-SR,,C3_SS_EKA_NE8KM14_1-GigabitEthernet0/5/0,,สฟฟ.เอกชัย 1,Ph#8,สฟฟ.เอกชัย 1,Match,
VAFE3H06474,SFPPLUS,C3_SS_EKA_NE8KM14_1,GigabitEthernet0/5/1,C3_SS_EKA_NE8KM14_1 10GE0/5/1-to-C3_SS_OYI_NE8KM14_1_10GE0/5/1,Ethernet,-21.54,--,,Normal,-7,-23.98,2.15,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1502-BC+,--,--,34060672-001,10GBase-ZX,,C3_SS_EKA_NE8KM14_1-GigabitEthernet0/5/1,,สฟฟ.เอกชัย 1,Ph#8,สฟฟ.เอกชัย 1,Match,
VAFE3H07092,SFPPLUS,C3_SS_EKA_NE8KM14_1,GigabitEthernet0/5/2,--,Ethernet,-40,--,,Critical Alert,-7,-23.98,2.06,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1502-BC+,--,--,34060672-001,10GBase-ZX,,C3_SS_EKA_NE8KM14_1-GigabitEthernet0/5/2,,สฟฟ.เอกชัย 1,Ph#8,สฟฟ.เอกชัย 1,Match,
VAFE3H07091,SFPPLUS,C3_SS_EKA_NE8KM14_1,GigabitEthernet0/6/0,--,Ethernet,-21.93,--,,Normal,-7,-23.98,1.54,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1502-BC+,--,--,34060672-001,10GBase-ZX,,C3_SS_EKA_NE8KM14_1-GigabitEthernet0/6/0,,สฟฟ.เอกชัย 1,Ph#8,สฟฟ.เอกชัย 1,Match,
VAFE3H01912,SFPPLUS,C3_SS_EKA_NE8KM14_1,GigabitEthernet0/6/1,C3_SS_EKA_NE8KM14_1 10GE0/6/1-to-C3_SS_BNP_NE40_10GE2/0/2,Ethernet,-19.62,--,,Normal,-7,-23.98,1.72,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1502-BC+,--,--,34060672-001,10GBase-ZX,,C3_SS_EKA_NE8KM14_1-GigabitEthernet0/6/1,,สฟฟ.เอกชัย 1,Ph#8,สฟฟ.เอกชัย 1,Match,
AE241500118166,SFPPLUS,C1_HQ_DRC1_NE8K_4,GigabitEthernet0/5/0,C1_HQ_DRC1_NE8K_4 10GE0/5/0-to-DRC_A9910_R1 10GE Te-0/0/0/11,Ethernet,-40,--,,Critical Alert,-1,-9.9,-2.36,--,,Normal,-1,-7.3,MultiMode,10000,850,400,LC,WTD             ,Unknown,--,--,--,RTXM228-552,--,--,34060494-002,10GBase-SR,,C1_HQ_DRC1_NE8K_4-GigabitEthernet0/5/0,,IP Access DRC#1-01,Ph#8,DRC#1,Not Match,
VB6E4H3459Y,SFPPLUS,C1_HQ_DRC1_NE8K_4,GigabitEthernet0/5/1,C1_HQ_DRC1_NE8K_4 10GE0/5/1-to-New_C1_EO_KLG_NE08_1 10GE0/4/0,Ethernet,-11.54,--,,Normal,-1,-15.8,0.04,--,,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense         ,Unknown,--,--,--,LTF1503-BC+,--,--,34060796,10GBase-ER,,C1_HQ_DRC1_NE8K_4-GigabitEthernet0/5/1,,IP Access DRC#1-04,Ph#8,DRC#1,Not Match,
AE241100087745,SFPPLUS,C1_HQ_DRC1_NE8K_4,GigabitEthernet0/6/0,C1_HQ_DRC1_NE8K_4 10GE0/6/0-to-C1_WH_RST_NE8K_1 10GE0/3/0,Ethernet,-8.32,--,,Normal,0.5,-14.4,-1.82,--,,Normal,0.5,-8.2,SingleMode,10000,1310,10000,LC,WTD             ,Unknown,--,--,--,RTXM228-401,--,--,34060742,10GBase-LR,,C1_HQ_DRC1_NE8K_4-GigabitEthernet0/6/0,,IP Access DRC#1-04,Ph#8,DRC#1,Not Match,
VAFE2H06248,SFPPLUS,C1_HQ_DRC1_NE8K_4,GigabitEthernet0/6/1,C1_HQ_DRC1_NE8K_4 10GE0/6/1-to-New_C1_SS_RGA_NE08_1 10GE0/4/0,Ethernet,-10.35,--,,Normal,-7,-23.98,1.66,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,Hisense         ,Unknown,--,--,--,LTF1502-BC+,--,--,34060672-001,10GBase-ZX,,C1_HQ_DRC1_NE8K_4-GigabitEthernet0/6/1,,IP Access DRC#1-04,Ph#8,DRC#1,Not Match,
2000057891560,ESFP,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/0,--,Ethernet,-40,--,,Critical Alert,0,-16.99,-4.77,--,,Normal,0,-9.5,MultiMode,1000,850,500,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MXPD-408SV-102,--,--,34060286,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/0,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
2000194381726,ESFP,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/1,VPN IT,Ethernet,-40,--,,Critical Alert,-3,-20,-6.08,--,,Normal,-3,-9,SingleMode,1000,1310,10000,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MXPD-243S,--,--,34060473,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/1,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
HC221000560813,COPPER,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/2,SCADA_Oper,Ethernet,--,--,,--,--,--,--,--,,--,--,--,Electrical Module,1000,0,100,--,WTD             ,Unknown,--,--,Unsupported,RTXL185-210,--,--,NA,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/2,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
HC221000561338,COPPER,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/3,--,Ethernet,--,--,,--,--,--,--,--,,--,--,--,Electrical Module,1000,0,100,--,WTD             ,Unknown,--,--,Unsupported,RTXL185-210,--,--,NA,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/3,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
HC221000560808,COPPER,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/4,to NMS IP Access Central Area,Ethernet,--,--,,--,--,--,--,--,,--,--,--,Electrical Module,1000,0,100,--,WTD             ,Unknown,--,--,Unsupported,RTXL185-210,--,--,NA,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/4,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
HC221000560807,COPPER,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/5,--,Ethernet,--,--,,--,--,--,--,--,,--,--,--,Electrical Module,1000,0,100,--,WTD             ,Unknown,--,--,Unsupported,RTXL185-210,--,--,NA,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/5,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
HC221000560812,COPPER,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/6,FDI_DC_TDMS,Ethernet,--,--,,--,--,--,--,--,,--,--,--,Electrical Module,1000,0,100,--,WTD             ,Unknown,--,--,Unsupported,RTXL185-210,--,--,NA,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/6,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
HC221000561336,COPPER,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/7,VRRP_FDI_DRC_TDMS,Ethernet,--,--,,--,--,--,--,--,,--,--,--,Electrical Module,1000,0,100,--,WTD             ,Unknown,--,--,Unsupported,RTXL185-210,--,--,NA,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/7,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
HC221000560810,COPPER,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/8,To HQ-SMC-M6-R-1_EMS,Ethernet,--,--,,--,--,--,--,--,,--,--,--,Electrical Module,1000,0,100,--,WTD             ,Unknown,--,--,Unsupported,RTXL185-210,--,--,NA,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/8,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
HC221000560814,COPPER,HQ_SMC_NE8KM14_1,GigabitEthernet0/11/9,To SMC_UCS-Switch,Ethernet,--,--,,--,--,--,--,--,,--,--,--,Electrical Module,1000,0,100,--,WTD             ,Unknown,--,--,Unsupported,RTXL185-210,--,--,NA,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/11/9,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
N33B3Q02800,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/0,--,Ethernet,-2.48,--,,Normal,-1,-9.9,-3.02,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/0,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
N33B3Q34814,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/1,10G_DWDM_Service#36: HQ_SMC - ChonBuri_ADDC,Ethernet,-2.71,--,,Normal,-1,-9.9,-2.58,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/1,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
8000004842906,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/2,HQ_SMC_NE8M14_1_10GE0/5/2-to-Cisco_IP_Access_DC1_TE0/0/0/12,Ethernet,-4.94,--,,Normal,0.5,-14.4,-3.29,--,,Normal,0.5,-8.2,SingleMode,10000,1310,10000,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MTRS-02X13-G,--,--,34060742,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/2,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
8000004842882,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/3,--,Ethernet,-40,--,,Critical Alert,0.5,-14.4,-40,--,,Critical Alert,0.5,-8.2,SingleMode,10000,1310,10000,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MTRS-02X13-G,--,--,34060742,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/3,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
N33B3Q34838,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/4,10G_DWDM_Service#22: HQ_SMC - LopBuri_ADDC,Ethernet,-9.56,--,,Normal,-1,-9.9,-2.87,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/4,,IP Access Datacenter 1 ชั้น 4,Ph#7,PE SMC 1,Not Match,
N33B3Q33769,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/5,10G_DWDM_Service#26: HQ_SMC - Ayutthaya_ADDC,Ethernet,-5.71,--,,Normal,-1,-9.9,-2.56,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/5,,IP Access Datacenter 1 ชั้น 4,Ph#7,PE SMC 1,Not Match,
N33B3Q35274,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/6,10G_DWDM_Service#41: HQ_SMC - NakhonPathom_ADDC,Ethernet,-4.58,--,,Normal,-1,-9.9,-2.51,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/6,,IP Access Datacenter 1 ชั้น 4,Ph#7,PE SMC 1,Not Match,
N33B3Q24274,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/7,10G_DWDM_Service#45: HQ_SMC - PhetchaBuri_ADDC,Ethernet,-10.65,--,,Critical Alert,-1,-9.9,-2.84,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/7,,IP Access Datacenter 2 ชั้น 4,Ph#7,PE SMC 1,Not Match,
N33B3Q35221,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/8,10G_DWDM_Service#35: HQ_SMC - NakhonRatchasima_ADDC,Ethernet,-4.53,--,,Normal,-1,-9.9,-2.66,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/8,,IP Access Datacenter 2 ชั้น 4,Ph#7,PE SMC 1,Not Match,
AE241500136576,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/5/9,C1_HQ_SMC_NE8M14_1_10GE0/5/9-to-HQ_SMC_NE8KM14_2_10GE0/5/0,Ethernet,-1.81,--,,Normal,-1,-9.9,-3.09,--,,Normal,-1,-7.3,MultiMode,10000,850,400,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-552,--,--,34060494-002,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/5/9,,IP Access SMC 1,Ph#8,PE SMC 1,Not Match,
N33B3Q34536,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/0,--,Ethernet,-40,--,,Critical Alert,-1,-9.9,-3.23,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/0,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
N33B3Q33852,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/1,10G_DWDM_Service#49: HQ_SMC - Prachuap_EO,Ethernet,-2.82,--,,Normal,-1,-9.9,-2.76,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/1,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
8000004841807,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/2,HQ_SMC_NE8M14_1_10GE0/5/2-to-ASR-HQ_TE0/1/0/3,Ethernet,-3.1,--,,Normal,0.5,-14.4,-3.08,--,,Normal,0.5,-8.2,SingleMode,10000,1310,10000,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MTRS-02X13-G,--,--,34060742,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/2,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
8000004842782,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/3,--,Ethernet,-40,--,,Critical Alert,0.5,-14.4,-3.03,--,,Normal,0.5,-8.2,SingleMode,10000,1310,10000,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MTRS-02X13-G,--,--,34060742,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/3,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
8000004842890,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/4,--,Ethernet,-40,--,,Critical Alert,0.5,-14.4,-3.32,--,,Normal,0.5,-8.2,SingleMode,10000,1310,10000,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MTRS-02X13-G,--,--,34060742,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/4,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
8000004842911,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/5,--,Ethernet,-40,--,,Critical Alert,0.5,-14.4,-3.25,--,,Normal,0.5,-8.2,SingleMode,10000,1310,10000,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MTRS-02X13-G,--,--,34060742,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/5,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
VB4E4K0DP7Y,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/6,C1_HQ_SMC_NE8KM14_1_GE0/6/6-to-HQ_DC1_NE8KM14_1_GE0/6/6,Ethernet,-4.44,--,,Normal,0.5,-14.4,-3.25,--,,Normal,0.5,-8.2,SingleMode,10000,1310,10000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1305-BC+,--,--,34060742,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/6,,IP Access SMC 1,Ph#8,PE SMC 1,Not Match,
VB4E4K0DTLY,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/7,C1_HQ_SMC_NE8KM14_1_GE0/6/7-to-HQ_DC1_NE8KM14_1_GE0/6/7,Ethernet,-5.55,--,,Normal,0.5,-14.4,-3.78,--,,Normal,0.5,-8.2,SingleMode,10000,1310,10000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1305-BC+,--,--,34060742,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/7,,IP Access SMC 1,Ph#8,PE SMC 1,Not Match,
8000004841827,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/8,Test50ms,Ethernet,-40,--,,Critical Alert,0.5,-14.4,-3.23,--,,Normal,0.5,-8.2,SingleMode,10000,1310,10000,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MTRS-02X13-G,--,--,34060742,10GBase-LR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/8,,IP Access SMC,Ph#7,PE SMC 1,Not Match,
AE241500136584,SFPPLUS,HQ_SMC_NE8KM14_1,GigabitEthernet0/6/9,C1_HQ_SMC_NE8M14_1_10GE0/6/9-to-HQ_SMC_NE8KM14_2_10GE0/6/0,Ethernet,-2.85,--,,Normal,-1,-9.9,-3,--,,Normal,-1,-7.3,MultiMode,10000,850,400,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-552,--,--,34060494-002,10GBase-SR,,HQ_SMC_NE8KM14_1-GigabitEthernet0/6/9,,IP Access SMC 1,Ph#8,PE SMC 1,Not Match,
VB6E4H3494Y,SFPPLUS,C1_CCPAY_NE8K_1,GigabitEthernet0/3/0,C1_CCPAY_NE8K_1 10GE0/3/0-to-C1_WH_TAR_NE8K_1 10GE0/3/1,Ethernet,-1.67,--,,Normal,-1,-15.8,1.09,--,,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense         ,Unknown,--,--,--,LTF1503-BC+,--,--,34060796,10GBase-ER,,C1_CCPAY_NE8K_1-GigabitEthernet0/3/0,,โรงหล่อคอนกรีตอยุธยา,Ph#8,โรงหล่อคอนกรีตอยุธยา,Match,
VAFE3H03816,SFPPLUS,C1_CCPAY_NE8K_1,GigabitEthernet0/4/0,C1_CCPAY_NE8K_1 10GE0/4/0-to-C1_SS_ATA_NE08_2 10GE0/4/0,Ethernet,-40,--,,Critical Alert,-7,-23.98,1.86,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,Hisense         ,Unknown,--,--,--,LTF1502-BC+,--,--,34060672-001,10GBase-ZX,,C1_CCPAY_NE8K_1-GigabitEthernet0/4/0,,โรงหล่อคอนกรีตอยุธยา,Ph#8,โรงหล่อคอนกรีตอยุธยา,Match,
AE241500140401,SFPPLUS,C1_SS_SKW_NE40,GigabitEthernet2/0/0,C1_SS_SKW_NE40 Ten2/0/0-to-C1_SS_SKW_NE8K_1 Ten0/5/1,Ethernet,-2.74,--,,Normal,-1,-9.9,-2.77,--,,Normal,-1,-7.3,MultiMode,10000,850,400,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-552,--,--,34060494-002,10GBase-SR,,C1_SS_SKW_NE40-GigabitEthernet2/0/0,,สฟฟ.สระแก้ว,Ph#8,สฟฟ.สระแก้ว,Match,
ME234100071178,SFPPLUS,C1_SS_SKW_NE40,GigabitEthernet2/0/1,C1_SS_SKW_NE40 Ten2/0/1-to-C1_SS_NSI_NE40 Ten3/0/3,Ethernet,-13.41,--,,Normal,-7,-23.98,1.38,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-411,--,--,34060672-001,10GBase-ZX,,C1_SS_SKW_NE40-GigabitEthernet2/0/1,,สฟฟ.สระแก้ว,Ph#8,สฟฟ.สระแก้ว,Match,
ME233401330069,SFPPLUS,C1_SS_SKW_NE40,GigabitEthernet2/0/2,C1_SS_SKW_NE40 Ten2/0/2-to-C1_SS_PAB_NE40 Ten0/3/2,Ethernet,-17.47,--,,Normal,-7,-23.98,1.47,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-411,--,--,34060672-001,10GBase-ZX,,C1_SS_SKW_NE40-GigabitEthernet2/0/2,,สฟฟ.สระแก้ว,Ph#8,สฟฟ.สระแก้ว,Match,
AE241500140393,SFPPLUS,C1_SS_SKW_NE40,GigabitEthernet3/0/0,C1_SS_SKW_NE40 Ten3/0/0-to-C1_SS_SKW_NE08_2 Ten0/1/0,Ethernet,-3.69,--,,Normal,-1,-9.9,-2.87,--,,Normal,-1,-7.3,MultiMode,10000,850,400,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-552,--,--,34060494-002,10GBase-SR,,C1_SS_SKW_NE40-GigabitEthernet3/0/0,,สฟฟ.สระแก้ว,Ph#8,สฟฟ.สระแก้ว,Match,
AE241500136615,SFPPLUS,C1_SS_SKW_NE40,GigabitEthernet3/0/1,C1_SS_SKW_NE40 Ten3/0/1-to-C1_SS_WYA_NE40 Ten2/0/2,Ethernet,-2.25,--,,Normal,-1,-9.9,-3.24,--,,Normal,-1,-7.3,MultiMode,10000,850,400,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-552,--,--,34060494-002,10GBase-SR,,C1_SS_SKW_NE40-GigabitEthernet3/0/1,,สฟฟ.สระแก้ว,Ph#8,สฟฟ.สระแก้ว,Match,
AE241500119980,SFPPLUS,C3_SS_OYI_NE8KM14_1,GigabitEthernet0/5/0,C3_SS_OYI_NE8KM14_1 10GE0/5/0-to-C3_SS_OYI_NE8K_1 10GE0/5/0,Ethernet,-2.2,--,,Normal,-1,-9.9,-3.2,--,,Normal,-1,-7.3,MultiMode,10000,850,400,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-552,--,--,34060494-002,10GBase-SR,,C3_SS_OYI_NE8KM14_1-GigabitEthernet0/5/0,,สฟฟ.อ้อมใหญ่ 1,Ph#8,สฟฟ.อ้อมใหญ่ 1,Match,
VAFE3H05592,SFPPLUS,C3_SS_OYI_NE8KM14_1,GigabitEthernet0/5/1,C3_SS_OYI_NE8KM14_1_10GE0/5/1-to-C3_SS_EKA_NE8KM14_1_10GE0/5/1,Ethernet,-25.68,--,,Critical Alert,-7,-23.98,2.23,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1502-BC+,--,--,34060672-001,10GBase-ZX,,C3_SS_OYI_NE8KM14_1-GigabitEthernet0/5/1,,สฟฟ.อ้อมใหญ่ 1,Ph#8,สฟฟ.อ้อมใหญ่ 1,Match,
VAFE3H05520,SFPPLUS,C3_SS_OYI_NE8KM14_1,GigabitEthernet0/6/0,C3_SS_OYI_NE8KM14_1_10GE0/6/0-to-Cisco_IP_Access_C3_2_10GE0/0/0/6,Ethernet,-16.81,--,,Normal,-7,-23.98,2.19,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1502-BC+,--,--,34060672-001,10GBase-ZX,,C3_SS_OYI_NE8KM14_1-GigabitEthernet0/6/0,,สฟฟ.อ้อมใหญ่ 1,Ph#8,สฟฟ.อ้อมใหญ่ 1,Match,
VAFE3H05623,SFPPLUS,C3_SS_OYI_NE8KM14_1,GigabitEthernet0/6/1,C3_SS_OYI_NE8KM14_1_10GE0/6/1-to-C3_SS_KTA_NE40_10GE3/0/1,Ethernet,-11.06,--,,Normal,-7,-23.98,2.17,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1502-BC+,--,--,34060672-001,10GBase-ZX,,C3_SS_OYI_NE8KM14_1-GigabitEthernet0/6/1,,สฟฟ.อ้อมใหญ่ 1,Ph#8,สฟฟ.อ้อมใหญ่ 1,Match,
N33B3Q35007,SFPPLUS,C3_EO_DAA_NE8KM14_1,GigabitEthernet0/3/0,C3_EO_DAA_NE8KM14_10GE0/3/0-to-C3_EO_DAA_NE8K_1_10GE_0/5/0,Ethernet,-3.13,--,,Normal,-1,-9.9,-2.68,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,C3_EO_DAA_NE8KM14_1-GigabitEthernet0/3/0,,กฟอ.ด่านช้าง,Ph#7,กฟอ.ด่านช้าง,Match,
N33B3Q34926,SFPPLUS,C3_EO_DAA_NE8KM14_1,GigabitEthernet0/4/0,C3_EO_DAA_NE8K_10GE0/4/0-to-C3_EO_SPI_NE40 10GE5/1/4,Ethernet,-3.08,--,,Normal,-1,-9.9,-2.52,--,,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+,--,--,34060494,10GBase-SR,,C3_EO_DAA_NE8KM14_1-GigabitEthernet0/4/0,,กฟอ.ด่านช้าง,Ph#7,กฟอ.ด่านช้าง,Match,
ME222505400649,SFPPLUS,C3_EO_DAA_NE8KM14_1,GigabitEthernet0/4/1,C3_EO_DAA_NE8K_10GE0/4/1-to-C3_BANRAI_10GEx/x/x,Ethernet,-40,--,,Critical Alert,-7,-23.98,1.41,--,,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-411,--,--,34060672-001,10GBase-ZX,,C3_EO_DAA_NE8KM14_1-GigabitEthernet0/4/1,,กฟอ.ด่านช้าง,Ph#7,กฟอ.ด่านช้าง,Match,
